lexicog.Entry	rdfs.label	lexinfo.note	lexicog.describes	lexicog.subComponent	skos.note
lexicogEntry:n21408	Fonseca’s entry for 'Peracesco'		lexicalEntry:n21408.e01		
lexicogEntry:n21409	Fonseca’s entry for 'Peractio'		lexicalEntry:n21409.e01		
lexicogEntry:n21410	Fonseca’s entry for 'Peractus'		lexicalEntry:n21410.e01		
lexicogEntry:n21411	Fonseca’s entry for 'Peracuo'		lexicalEntry:n21411.e01	lexicogComponent:n21411.e01_comp	
lexicogEntry:n21412	Fonseca’s entry for 'Peracute'		lexicalEntry:n21412.e01		
lexicogEntry:n21413	Fonseca’s entry for 'Peracutus'		lexicalEntry:n21413.e01		
lexicogEntry:n21414	Fonseca’s entry for 'Peradolescens'		lexicalEntry:n21414.e01		&
lexicogEntry:n21415	Fonseca’s entry for 'Peradolescentulus'		lexicalEntry:n21415.e01		
lexicogEntry:n21416	Fonseca’s entry for 'Peraedificatus'		lexicalEntry:n21416.e01		
lexicogEntry:n21417	Fonseca’s entry for 'Peraeque'		lexicalEntry:n21417.e01		
lexicogEntry:n21418	Fonseca’s entry for 'Peraequo'		lexicalEntry:n21418.e01		
lexicogEntry:n21419	Fonseca’s entry for 'Peraequus'		lexicalEntry:n21419.e01		
lexicogEntry:n21420	Fonseca’s entry for 'Peragitatus'		lexicalEntry:n21420.e01		
lexicogEntry:n21421	Fonseca’s entry for 'Peragito'		lexicalEntry:n21421.e01		
lexicogEntry:n21422	Fonseca’s entry for 'Perago'		lexicalEntry:n21422.e01		
lexicogEntry:n21423	Fonseca’s entry for 'Peragratio'		lexicalEntry:n21423.e01		
lexicogEntry:n21424	Fonseca’s entry for 'Peragratus'		lexicalEntry:n21424.e01		
lexicogEntry:n21425	Fonseca’s entry for 'Peragro'		lexicalEntry:n21425.e01		
lexicogEntry:n21426	Fonseca’s entry for 'Peramans'		lexicalEntry:n21426.e01		
lexicogEntry:n21427	Fonseca’s entry for 'Peramanter'		lexicalEntry:n21427.e01		
lexicogEntry:n21428	Fonseca’s entry for 'Perambulo'		lexicalEntry:n21428.e01		
lexicogEntry:n21429	Fonseca’s entry for 'Peramo'		lexicalEntry:n21429.e01		
lexicogEntry:n21430	Fonseca’s entry for 'Peramoenus'		lexicalEntry:n21430.e01		
lexicogEntry:n21431	Fonseca’s entry for 'Peramplus'		lexicalEntry:n21431.e01		
lexicogEntry:n21432	Fonseca’s entry for 'Peramputandus'		lexicalEntry:n21432.e01		
lexicogEntry:n21433	Fonseca’s entry for 'Peranguste'		lexicalEntry:n21433.e01		
lexicogEntry:n21434	Fonseca’s entry for 'Perangustus'		lexicalEntry:n21434.e01		
lexicogEntry:n21435	Fonseca’s entry for 'Peranno'		lexicalEntry:n21435.e01		
lexicogEntry:n21436	Fonseca’s entry for 'Perantiquus'		lexicalEntry:n21436.e01		
lexicogEntry:n21437	Fonseca’s entry for 'Perappositus'		lexicalEntry:n21437.e01		
lexicogEntry:n21438	Fonseca’s entry for 'Perarans'		lexicalEntry:n21438.e01		
lexicogEntry:n21439	Fonseca’s entry for 'Peraratus'		lexicalEntry:n21439.e01		
lexicogEntry:n21440	Fonseca’s entry for 'Perarduus'		lexicalEntry:n21440.e01		
lexicogEntry:n21441	Fonseca’s entry for 'Peraresco'		lexicalEntry:n21441.e01		
lexicogEntry:n21442	Fonseca’s entry for 'Perargutus'		lexicalEntry:n21442.e01		
lexicogEntry:n21443	Fonseca’s entry for 'Peraridus'		lexicalEntry:n21443.e01		
lexicogEntry:n21444	Fonseca’s entry for 'Perarmatus'		lexicalEntry:n21444.e01		
lexicogEntry:n21445	Fonseca’s entry for 'Peraro'		lexicalEntry:n21445.e01		
lexicogEntry:n21446	Fonseca’s entry for 'Perasper'		lexicalEntry:n21446.e01		
lexicogEntry:n21447	Fonseca’s entry for 'Perastute'		lexicalEntry:n21447.e01		
lexicogEntry:n21448	Fonseca’s entry for 'Peraticum'		lexicalEntry:n21448.e01		
lexicogEntry:n21449	Fonseca’s entry for 'Peratim'		lexicalEntry:n21449.e01		
lexicogEntry:n21450	Fonseca’s entry for 'Perattente'		lexicalEntry:n21450.e01		
lexicogEntry:n21451	Fonseca’s entry for 'Perattentus'		lexicalEntry:n21451.e01		
lexicogEntry:n21452	Fonseca’s entry for 'Peraudiendus'		lexicalEntry:n21452.e01		
lexicogEntry:n21453	Fonseca’s entry for 'Perbacchor'		lexicalEntry:n21453.e01		
lexicogEntry:n21454	Fonseca’s entry for 'Perbeatus'		lexicalEntry:n21454.e01		
lexicogEntry:n21455	Fonseca’s entry for 'Perbelle'		lexicalEntry:n21455.e01		&
lexicogEntry:n21456	Fonseca’s entry for 'Perbene'		lexicalEntry:n21456.e01		
lexicogEntry:n21457	Fonseca’s entry for 'Perbenevolus'		lexicalEntry:n21457.e01		
lexicogEntry:n21458	Fonseca’s entry for 'Perbenigne'		lexicalEntry:n21458.e01		
lexicogEntry:n21459	Fonseca’s entry for 'Perbibesia'		lexicalEntry:n21459.e01		
lexicogEntry:n21460	Fonseca’s entry for 'Perbibo'		lexicalEntry:n21460.e01		
lexicogEntry:n21461	Fonseca’s entry for 'Perbito'		lexicalEntry:n21461.e01		
lexicogEntry:n21462	Fonseca’s entry for 'Perblande'		lexicalEntry:n21462.e01		
lexicogEntry:n21463	Fonseca’s entry for 'Perblandus'		lexicalEntry:n21463.e01		
lexicogEntry:n21464	Fonseca’s entry for 'Perbonus'		lexicalEntry:n21464.e01		
lexicogEntry:n21465	Fonseca’s entry for 'Perbrevi'		lexicalEntry:n21465.e01		
lexicogEntry:n21466	Fonseca’s entry for 'Perbrevis'		lexicalEntry:n21466.e01		
lexicogEntry:n21467	Fonseca’s entry for 'Perbreviter'		lexicalEntry:n21467.e01		
lexicogEntry:n21468	Fonseca’s entry for 'Perca'		lexicalEntry:n21468.e01		
lexicogEntry:n21469	Fonseca’s entry for 'Percalefacio'		lexicalEntry:n21469.e01		
lexicogEntry:n21470	Fonseca’s entry for 'Percalefactus'		lexicalEntry:n21470.e01		
lexicogEntry:n21471	Fonseca’s entry for 'Percalefio'		lexicalEntry:n21471.e01		
lexicogEntry:n21472	Fonseca’s entry for 'Percaleo'		lexicalEntry:n21472.e01		
lexicogEntry:n21473	Fonseca’s entry for 'Percalfactus'		lexicalEntry:n21473.e01		
lexicogEntry:n21474	Fonseca’s entry for 'Percalleo'		lexicalEntry:n21474.e01		
lexicogEntry:n21475	Fonseca’s entry for 'Percandefacio'		lexicalEntry:n21475.e01		
lexicogEntry:n21476	Fonseca’s entry for 'Percandidus'		lexicalEntry:n21476.e01		
lexicogEntry:n21477	Fonseca’s entry for 'Percantatrix'		lexicalEntry:n21477.e01		
lexicogEntry:n21478	Fonseca’s entry for 'Percarus'		lexicalEntry:n21478.e01		
lexicogEntry:n21479	Fonseca’s entry for 'Percautus'		lexicalEntry:n21479.e01		
lexicogEntry:n21480	Fonseca’s entry for 'Percelebratus'		lexicalEntry:n21480.e01		
lexicogEntry:n21481	Fonseca’s entry for 'Percelebris'		lexicalEntry:n21481.e01		
lexicogEntry:n21482	Fonseca’s entry for 'Percelebro'		lexicalEntry:n21482.e01		
lexicogEntry:n21483	Fonseca’s entry for 'Perceler'		lexicalEntry:n21483.e01		
lexicogEntry:n21484	Fonseca’s entry for 'Perceleriter'		lexicalEntry:n21484.e01		
lexicogEntry:n21485	Fonseca’s entry for 'Percello'		lexicalEntry:n21485.e01		
lexicogEntry:n21486	Fonseca’s entry for 'Percenseo'		lexicalEntry:n21486.e01		
lexicogEntry:n21487	Fonseca’s entry for 'Percepse'		lexicalEntry:n21487.e01		
lexicogEntry:n21488	Fonseca’s entry for 'Perceptio'		lexicalEntry:n21488.e01		
lexicogEntry:n21489	Fonseca’s entry for 'Perceptum'		lexicalEntry:n21489.e01		
lexicogEntry:n21490	Fonseca’s entry for 'Perceptus'		lexicalEntry:n21490.e01		
lexicogEntry:n21491	Fonseca’s entry for 'Percerpo'		lexicalEntry:n21491.e01		
lexicogEntry:n21492	Fonseca’s entry for 'Percido'		lexicalEntry:n21492.e01		
lexicogEntry:n21493	Fonseca’s entry for 'Percieo'		lexicalEntry:n21493.e01		
lexicogEntry:n21494	Fonseca’s entry for 'Percingo'		lexicalEntry:n21494.e01		
lexicogEntry:n21495	Fonseca’s entry for 'Percio'		lexicalEntry:n21495.e01		
lexicogEntry:n21496	Fonseca’s entry for 'Percipio'		lexicalEntry:n21496.e01		
lexicogEntry:n21497	Fonseca’s entry for 'Percis'		lexicalEntry:n21497.e01		
lexicogEntry:n21498	Fonseca’s entry for 'Percisus'		lexicalEntry:n21498.e01		
lexicogEntry:n21499	Fonseca’s entry for 'Percitatus'		lexicalEntry:n21499.e01		&
lexicogEntry:n21500	Fonseca’s entry for 'Percitus'		lexicalEntry:n21500.e01		
lexicogEntry:n21501	Fonseca’s entry for 'Percivilis'		lexicalEntry:n21501.e01		
lexicogEntry:n21502	Fonseca’s entry for 'Perclamandus'		lexicalEntry:n21502.e01		
lexicogEntry:n21503	Fonseca’s entry for 'Percludo'		lexicalEntry:n21503.e01		
lexicogEntry:n21504	Fonseca’s entry for 'Percnopterus'		lexicalEntry:n21504.e01		
lexicogEntry:n21505	Fonseca’s entry for 'Percnos'		lexicalEntry:n21505.e01		
lexicogEntry:n21506	Fonseca’s entry for 'Percoarcto'		lexicalEntry:n21506.e01		
lexicogEntry:n21507	Fonseca’s entry for 'Percoctus'		lexicalEntry:n21507.e01		
lexicogEntry:n21508	Fonseca’s entry for 'Percognitus'		lexicalEntry:n21508.e01		
lexicogEntry:n21509	Fonseca’s entry for 'Percognosco'		lexicalEntry:n21509.e01		
lexicogEntry:n21510	Fonseca’s entry for 'Percolandus'		lexicalEntry:n21510.e01		
lexicogEntry:n21511	Fonseca’s entry for 'Percolapho'		lexicalEntry:n21511.e01		
lexicogEntry:n21512	Fonseca’s entry for 'Percolatio'		lexicalEntry:n21512.e01		
lexicogEntry:n21513	Fonseca’s entry for 'Percolatus'		lexicalEntry:n21513.e01		&
lexicogEntry:n21514	Fonseca’s entry for 'Percolo'		lexicalEntry:n21514.e01		
lexicogEntry:n21515	Fonseca’s entry for 'Percolo'		lexicalEntry:n21515.e01		
lexicogEntry:n21516	Fonseca’s entry for 'Percomis'		lexicalEntry:n21516.e01		
lexicogEntry:n21517	Fonseca’s entry for 'Percommode'		lexicalEntry:n21517.e01		
lexicogEntry:n21518	Fonseca’s entry for 'Percommodus'		lexicalEntry:n21518.e01		
lexicogEntry:n21519	Fonseca’s entry for 'Perconditus'		lexicalEntry:n21519.e01		
lexicogEntry:n21520	Fonseca’s entry for 'Percontatio'		lexicalEntry:n21520.e01		
lexicogEntry:n21521	Fonseca’s entry for 'Percontator'		lexicalEntry:n21521.e01		
lexicogEntry:n21522	Fonseca’s entry for 'Percontatus'		lexicalEntry:n21522.e01		
lexicogEntry:n21523	Fonseca’s entry for 'Perconto'		lexicalEntry:n21523.e01		&
lexicogEntry:n21524	Fonseca’s entry for 'Percontor'		lexicalEntry:n21524.e01		
lexicogEntry:n21525	Fonseca’s entry for 'Percontumax'		lexicalEntry:n21525.e01		
lexicogEntry:n21526	Fonseca’s entry for 'Percopiosus'		lexicalEntry:n21526.e01		
lexicogEntry:n21527	Fonseca’s entry for 'Percoquo'		lexicalEntry:n21527.e01		
lexicogEntry:n21528	Fonseca’s entry for 'Percrassus'		lexicalEntry:n21528.e01		
lexicogEntry:n21529	Fonseca’s entry for 'Percrebesco'		lexicalEntry:n21529.e01		
lexicogEntry:n21530	Fonseca’s entry for 'Percrepo'		lexicalEntry:n21530.e01		
lexicogEntry:n21531	Fonseca’s entry for 'Percresco'		lexicalEntry:n21531.e01		
lexicogEntry:n21532	Fonseca’s entry for 'Percribratus'		lexicalEntry:n21532.e01		
lexicogEntry:n21533	Fonseca’s entry for 'Percribro'		lexicalEntry:n21533.e01		
lexicogEntry:n21534	Fonseca’s entry for 'Percrucio'		lexicalEntry:n21534.e01		
lexicogEntry:n21535	Fonseca’s entry for 'Percrudus'		lexicalEntry:n21535.e01		
lexicogEntry:n21536	Fonseca’s entry for 'Percudo'		lexicalEntry:n21536.e01		
lexicogEntry:n21537	Fonseca’s entry for 'Perculsus'		lexicalEntry:n21537.e01		
lexicogEntry:n21538	Fonseca’s entry for 'Percultus'		lexicalEntry:n21538.e01		
lexicogEntry:n21539	Fonseca’s entry for 'Percumbo'		lexicalEntry:n21539.e01		
lexicogEntry:n21540	Fonseca’s entry for 'Percunctor'		lexicalEntry:n21540.e01		
lexicogEntry:n21541	Fonseca’s entry for 'Percupidus'		lexicalEntry:n21541.e01		
lexicogEntry:n21542	Fonseca’s entry for 'Percupio'		lexicalEntry:n21542.e01		
lexicogEntry:n21543	Fonseca’s entry for 'Percuratus'		lexicalEntry:n21543.e01		
lexicogEntry:n21544	Fonseca’s entry for 'Percuriosus'		lexicalEntry:n21544.e01		
lexicogEntry:n21545	Fonseca’s entry for 'Percuro'		lexicalEntry:n21545.e01		
lexicogEntry:n21546	Fonseca’s entry for 'Percurro'		lexicalEntry:n21546.e01		
lexicogEntry:n21547	Fonseca’s entry for 'Percursatio'		lexicalEntry:n21547.e01		
lexicogEntry:n21548	Fonseca’s entry for 'Percursio'		lexicalEntry:n21548.e01		
lexicogEntry:n21549	Fonseca’s entry for 'Percurso'		lexicalEntry:n21549.e01		
lexicogEntry:n21550	Fonseca’s entry for 'Percursus'		lexicalEntry:n21550.e01		
lexicogEntry:n21551	Fonseca’s entry for 'Percussio'		lexicalEntry:n21551.e01		
lexicogEntry:n21552	Fonseca’s entry for 'Percussor'		lexicalEntry:n21552.e01		
lexicogEntry:n21553	Fonseca’s entry for 'Percussura'		lexicalEntry:n21553.e01		&
lexicogEntry:n21554	Fonseca’s entry for 'Percussus'		lexicalEntry:n21554.e01		
lexicogEntry:n21555	Fonseca’s entry for 'Percusti'		lexicalEntry:n21555.e01		
lexicogEntry:n21556	Fonseca’s entry for 'Percussus'		lexicalEntry:n21556.e01		
lexicogEntry:n21557	Fonseca’s entry for 'Percutio'		lexicalEntry:n21557.e01		
lexicogEntry:n21558	Fonseca’s entry for 'Perdecorus'		lexicalEntry:n21558.e01		
lexicogEntry:n21559	Fonseca’s entry for 'Perdeleo'		lexicalEntry:n21559.e01		
lexicogEntry:n21560	Fonseca’s entry for 'Perdelirus'		lexicalEntry:n21560.e01		
lexicogEntry:n21561	Fonseca’s entry for 'Perdensus'		lexicalEntry:n21561.e01		
lexicogEntry:n21562	Fonseca’s entry for 'Perdeo'		lexicalEntry:n21562.e01		
lexicogEntry:n21563	Fonseca’s entry for 'Perdicium'		lexicalEntry:n21563.e01		
lexicogEntry:n21564	Fonseca’s entry for 'Perdifficilis'		lexicalEntry:n21564.e01		
lexicogEntry:n21565	Fonseca’s entry for 'Perdifficiliter'		lexicalEntry:n21565.e01		
lexicogEntry:n21566	Fonseca’s entry for 'Perdignus'		lexicalEntry:n21566.e01		
lexicogEntry:n21567	Fonseca’s entry for 'Perdiligens'		lexicalEntry:n21567.e01		
lexicogEntry:n21568	Fonseca’s entry for 'Perdiligenter'		lexicalEntry:n21568.e01		
lexicogEntry:n21569	Fonseca’s entry for 'Perdisco'		lexicalEntry:n21569.e01		
lexicogEntry:n21570	Fonseca’s entry for 'Perdiserte'		lexicalEntry:n21570.e01		
lexicogEntry:n21571	Fonseca’s entry for 'Perdite'		lexicalEntry:n21571.e01		
lexicogEntry:n21572	Fonseca’s entry for 'Perditio'		lexicalEntry:n21572.e01		
lexicogEntry:n21573	Fonseca’s entry for 'Perditor'		lexicalEntry:n21573.e01		
lexicogEntry:n21574	Fonseca’s entry for 'Perditus'		lexicalEntry:n21574.e01		
lexicogEntry:n21575	Fonseca’s entry for 'Perdiu'		lexicalEntry:n21575.e01		
lexicogEntry:n21576	Fonseca’s entry for 'Perdives'		lexicalEntry:n21576.e01		
lexicogEntry:n21577	Fonseca’s entry for 'Perdius'		lexicalEntry:n21577.e01		
lexicogEntry:n21578	Fonseca’s entry for 'Perdiuturnus'		lexicalEntry:n21578.e01		
lexicogEntry:n21579	Fonseca’s entry for 'Perdix'		lexicalEntry:n21579.e01		
lexicogEntry:n21580	Fonseca’s entry for 'Perdo'		lexicalEntry:n21580.e01		
lexicogEntry:n21581	Fonseca’s entry for 'Perdoceo'		lexicalEntry:n21581.e01		
lexicogEntry:n21582	Fonseca’s entry for 'Perdocte'		lexicalEntry:n21582.e01		
lexicogEntry:n21583	Fonseca’s entry for 'Perdoctus'		lexicalEntry:n21583.e01		
lexicogEntry:n21584	Fonseca’s entry for 'Perdolatus'		lexicalEntry:n21584.e01		
lexicogEntry:n21585	Fonseca’s entry for 'Perdoleo'		lexicalEntry:n21585.e01		&
lexicogEntry:n21586	Fonseca’s entry for 'Perdolesco'		lexicalEntry:n21586.e01		
lexicogEntry:n21587	Fonseca’s entry for 'Perdolo'		lexicalEntry:n21587.e01		
lexicogEntry:n21588	Fonseca’s entry for 'Perdomitus'		lexicalEntry:n21588.e01		
lexicogEntry:n21589	Fonseca’s entry for 'Perdomo'		lexicalEntry:n21589.e01		
lexicogEntry:n21590	Fonseca’s entry for 'Perdormisco'		lexicalEntry:n21590.e01		
lexicogEntry:n21591	Fonseca’s entry for 'Perduco'		lexicalEntry:n21591.e01		
lexicogEntry:n21592	Fonseca’s entry for 'Perductio'		lexicalEntry:n21592.e01		
lexicogEntry:n21593	Fonseca’s entry for 'Perducto'		lexicalEntry:n21593.e01		
lexicogEntry:n21594	Fonseca’s entry for 'Perductor'		lexicalEntry:n21594.e01		
lexicogEntry:n21595	Fonseca’s entry for 'Perductus'		lexicalEntry:n21595.e01		
lexicogEntry:n21596	Fonseca’s entry for 'Perdudum'		lexicalEntry:n21596.e01		
lexicogEntry:n21597	Fonseca’s entry for 'Perduellio'		lexicalEntry:n21597.e01		
lexicogEntry:n21598	Fonseca’s entry for 'Perduellis'		lexicalEntry:n21598.e01		
lexicogEntry:n21599	Fonseca’s entry for 'Perduellum'		lexicalEntry:n21599.e01		
lexicogEntry:n21600	Fonseca’s entry for 'Perduo'		lexicalEntry:n21600.e01		
lexicogEntry:n21601	Fonseca’s entry for 'Perduratus'		lexicalEntry:n21601.e01		
lexicogEntry:n21602	Fonseca’s entry for 'Perduresco'		lexicalEntry:n21602.e01		
lexicogEntry:n21603	Fonseca’s entry for 'Perduro'		lexicalEntry:n21603.e01		
lexicogEntry:n21604	Fonseca’s entry for 'Perdurus'		lexicalEntry:n21604.e01		
lexicogEntry:n21605	Fonseca’s entry for 'Peredia'		lexicalEntry:n21605.e01		
lexicogEntry:n21606	Fonseca’s entry for 'Peredo'		lexicalEntry:n21606.e01		
lexicogEntry:n21607	Fonseca’s entry for 'Pereger'		lexicalEntry:n21607.e01		
lexicogEntry:n21608	Fonseca’s entry for 'Peregi'		lexicalEntry:n21608.e01		
lexicogEntry:n21609	Fonseca’s entry for 'Peregre'		lexicalEntry:n21609.e01		
lexicogEntry:n21610	Fonseca’s entry for 'Peregri'		lexicalEntry:n21610.e01		
lexicogEntry:n21611	Fonseca’s entry for 'Peregrinabundus'		lexicalEntry:n21611.e01		
lexicogEntry:n21612	Fonseca’s entry for 'Peregrina'		lexicalEntry:n21612.e01		
lexicogEntry:n21613	Fonseca’s entry for 'Peregrinatio'		lexicalEntry:n21613.e01		
lexicogEntry:n21614	Fonseca’s entry for 'Peregrinator'		lexicalEntry:n21614.e01		
lexicogEntry:n21615	Fonseca’s entry for 'Peregrinatus'		lexicalEntry:n21615.e01		
lexicogEntry:n21616	Fonseca’s entry for 'Peregrinitas'		lexicalEntry:n21616.e01		
lexicogEntry:n21617	Fonseca’s entry for 'Peregrinor'		lexicalEntry:n21617.e01		
lexicogEntry:n21618	Fonseca’s entry for 'Peregrinus'		lexicalEntry:n21618.e01		
lexicogEntry:n21619	Fonseca’s entry for 'Peregrinus'		lexicalEntry:n21619.e01		
lexicogEntry:n21620	Fonseca’s entry for 'Perelegans'		lexicalEntry:n21620.e01		
lexicogEntry:n21621	Fonseca’s entry for 'Pereleganter'		lexicalEntry:n21621.e01		
lexicogEntry:n21622	Fonseca’s entry for 'Pereloquens'		lexicalEntry:n21622.e01		
lexicogEntry:n21623	Fonseca’s entry for 'Peremptalis'		lexicalEntry:n21623.e01		
lexicogEntry:n21624	Fonseca’s entry for 'Peremptor'		lexicalEntry:n21624.e01		
lexicogEntry:n21625	Fonseca’s entry for 'Peremptorius'		lexicalEntry:n21625.e01		
lexicogEntry:n21626	Fonseca’s entry for 'Peremptus'		lexicalEntry:n21626.e01		
lexicogEntry:n21627	Fonseca’s entry for 'Perendie'		lexicalEntry:n21627.e01		
lexicogEntry:n21628	Fonseca’s entry for 'Perendinus'		lexicalEntry:n21628.e01		
lexicogEntry:n21629	Fonseca’s entry for 'Perenne'		lexicalEntry:n21629.e01		
lexicogEntry:n21630	Fonseca’s entry for 'Perennis'		lexicalEntry:n21630.e01		
lexicogEntry:n21631	Fonseca’s entry for 'Perenniservus'		lexicalEntry:n21631.e01		
lexicogEntry:n21632	Fonseca’s entry for 'Perennitas'		lexicalEntry:n21632.e01		
lexicogEntry:n21633	Fonseca’s entry for 'Perenno'		lexicalEntry:n21633.e01		
lexicogEntry:n21634	Fonseca’s entry for 'Perenticida'		lexicalEntry:n21634.e01		
lexicogEntry:n21635	Fonseca’s entry for 'Pereo'		lexicalEntry:n21635.e01		
lexicogEntry:n21636	Fonseca’s entry for 'Perequito'		lexicalEntry:n21636.e01		
lexicogEntry:n21637	Fonseca’s entry for 'Pererratus'		lexicalEntry:n21637.e01		
lexicogEntry:n21638	Fonseca’s entry for 'Pererro'		lexicalEntry:n21638.e01		
lexicogEntry:n21639	Fonseca’s entry for 'Pereruditus'		lexicalEntry:n21639.e01		
lexicogEntry:n21640	Fonseca’s entry for 'Peresus'		lexicalEntry:n21640.e01		
lexicogEntry:n21641	Fonseca’s entry for 'Pereundus'		lexicalEntry:n21641.e01		
lexicogEntry:n21642	Fonseca’s entry for 'Perexcrucio'		lexicalEntry:n21642.e01		
lexicogEntry:n21643	Fonseca’s entry for 'Perexigue'		lexicalEntry:n21643.e01		
lexicogEntry:n21644	Fonseca’s entry for 'Perexiguus'		lexicalEntry:n21644.e01		
lexicogEntry:n21645	Fonseca’s entry for 'Perexilis'		lexicalEntry:n21645.e01		
lexicogEntry:n21646	Fonseca’s entry for 'Perexoptatus'		lexicalEntry:n21646.e01		
lexicogEntry:n21647	Fonseca’s entry for 'Perexpeditus'		lexicalEntry:n21647.e01		
lexicogEntry:n21648	Fonseca’s entry for 'Perfabrico'		lexicalEntry:n21648.e01		
lexicogEntry:n21649	Fonseca’s entry for 'Perfacete'		lexicalEntry:n21649.e01		
lexicogEntry:n21650	Fonseca’s entry for 'Perfacetus'		lexicalEntry:n21650.e01		
lexicogEntry:n21651	Fonseca’s entry for 'Perfacile'		lexicalEntry:n21651.e01		
lexicogEntry:n21652	Fonseca’s entry for 'Perfacilis'		lexicalEntry:n21652.e01		
lexicogEntry:n21653	Fonseca’s entry for 'Perfacundus'		lexicalEntry:n21653.e01		
lexicogEntry:n21654	Fonseca’s entry for 'Perfamiliaris'		lexicalEntry:n21654.e01		
lexicogEntry:n21655	Fonseca’s entry for 'Perfatuus'		lexicalEntry:n21655.e01		
lexicogEntry:n21656	Fonseca’s entry for 'Perfecte'		lexicalEntry:n21656.e01		
lexicogEntry:n21657	Fonseca’s entry for 'Perfectio'		lexicalEntry:n21657.e01		
lexicogEntry:n21658	Fonseca’s entry for 'Perfector'		lexicalEntry:n21658.e01		
lexicogEntry:n21659	Fonseca’s entry for 'Perfectus'		lexicalEntry:n21659.e01		
lexicogEntry:n21660	Fonseca’s entry for 'Perfectus'		lexicalEntry:n21660.e01		
lexicogEntry:n21661	Fonseca’s entry for 'Perfero'		lexicalEntry:n21661.e01		
lexicogEntry:n21662	Fonseca’s entry for 'Perfervefio'		lexicalEntry:n21662.e01		
lexicogEntry:n21663	Fonseca’s entry for 'Perferveo'		lexicalEntry:n21663.e01		
lexicogEntry:n21664	Fonseca’s entry for 'Perfervidus'		lexicalEntry:n21664.e01		
lexicogEntry:n21665	Fonseca’s entry for 'Perferus'		lexicalEntry:n21665.e01		
lexicogEntry:n21666	Fonseca’s entry for 'Perfice'		lexicalEntry:n21666.e01		
lexicogEntry:n21667	Fonseca’s entry for 'Perficio'		lexicalEntry:n21667.e01		
lexicogEntry:n21668	Fonseca’s entry for 'Perficus'		lexicalEntry:n21668.e01		
lexicogEntry:n21669	Fonseca’s entry for 'Perfide'		lexicalEntry:n21669.e01		
